Date,Location,Positive,Tested,Discharged,Fatal,Vaccinated_1st,Vaccinated_2nd,Vaccinated_3rd
2022-05-03,Domestic,7908520,46973565.0,7501854.0,29623,1265.0,0.0,0.0
2022-05-03,Airport,16595,1971518.0,15972.0,8,0.0,0.0,0.0
2022-05-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-04,Domestic,7935534,47029663.0,7535212.0,29675,751.0,0.0,0.0
2022-05-04,Airport,16643,1978533.0,16051.0,8,0.0,0.0,0.0
2022-05-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-05,Domestic,7962206,47122326.0,7581461.0,29700,555.0,0.0,0.0
2022-05-05,Airport,16691,1984939.0,16112.0,8,0.0,0.0,0.0
2022-05-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-06,Domestic,7983508,47160569.0,7614125.0,29718,16651.0,0.0,67943039.0
2022-05-06,Airport,16757,1993683.0,16169.0,8,0.0,0.0,0.0
2022-05-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-07,Domestic,8007042,47375853.0,7662606.0,29753,32735.0,0.0,0.0
2022-05-07,Airport,16838,2003485.0,16221.0,8,0.0,0.0,0.0
2022-05-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-08,Domestic,8041650,47462148.0,7700585.0,29777,49713.0,75165.0,0.0
2022-05-08,Airport,16926,2014126.0,16284.0,8,0.0,0.0,0.0
2022-05-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-09,Domestic,8082469,47517214.0,7731324.0,29805,10434.0,0.0,68891336.0
2022-05-09,Airport,17049,2026817.0,16337.0,8,0.0,0.0,0.0
2022-05-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-10,Domestic,8115991,47661677.0,7767714.0,29835,11619.0,0.0,69282720.0
2022-05-10,Airport,17191,2040148.0,16426.0,8,0.0,0.0,0.0
2022-05-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-11,Domestic,8154917,47796574.0,7797540.0,29886,9302.0,0.0,69579862.0
2022-05-11,Airport,17306,2050079.0,16501.0,8,0.0,0.0,0.0
2022-05-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-12,Domestic,8200564,47971219.0,7848157.0,29927,8045.0,0.0,69875926.0
2022-05-12,Airport,17399,2059304.0,16587.0,8,0.0,0.0,0.0
2022-05-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-13,Domestic,8247858,48103559.0,7874287.0,29966,19010.0,0.0,70123412.0
2022-05-13,Airport,17483,2070816.0,16635.0,8,0.0,0.0,0.0
2022-05-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-14,Domestic,8282021,48248424.0,7908088.0,29997,30645.0,0.0,0.0
2022-05-14,Airport,17548,2082154.0,16683.0,8,0.0,0.0,0.0
2022-05-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-15,Domestic,8320571,48349976.0,7934823.0,30031,52257.0,80459.0,0.0
2022-05-15,Airport,17625,2093376.0,16749.0,8,0.0,0.0,0.0
2022-05-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-16,Domestic,8355303,48415342.0,7962764.0,30053,7176.0,0.0,70966524.0
2022-05-16,Airport,17738,2104991.0,16830.0,8,0.0,0.0,0.0
2022-05-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-17,Domestic,8381529,48540032.0,7998525.0,30081,7317.0,0.0,71481677.0
2022-05-17,Airport,17846,2117164.0,16918.0,8,0.0,0.0,0.0
2022-05-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-18,Domestic,8415161,48683044.0,8034198.0,30114,7007.0,0.0,71757183.0
2022-05-18,Airport,17948,2127268.0,17041.0,8,0.0,0.0,0.0
2022-05-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-19,Domestic,8456605,48860220.0,8079627.0,30167,5706.0,0.0,71977517.0
2022-05-19,Airport,18031,2135842.0,17183.0,8,0.0,0.0,0.0
2022-05-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-20,Domestic,8495360,49000022.0,8113710.0,30203,15865.0,0.0,72185908.0
2022-05-20,Airport,18088,2147050.0,17298.0,8,0.0,0.0,0.0
2022-05-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-21,Domestic,8534272,49153339.0,8157015.0,30247,23104.0,0.0,0.0
2022-05-21,Airport,18177,2158082.0,17391.0,8,0.0,0.0,0.0
2022-05-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-22,Domestic,8569166,49231028.0,8192846.0,30284,49424.0,79570.0,0.0
2022-05-22,Airport,18240,2168516.0,17475.0,8,0.0,0.0,0.0
2022-05-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-23,Domestic,8600312,49279739.0,8225708.0,30299,7545.0,0.0,72885597.0
2022-05-23,Airport,18356,2180334.0,17540.0,8,0.0,0.0,0.0
2022-05-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-24,Domestic,8623114,49443797.0,8260780.0,30329,7785.0,0.0,73311443.0
2022-05-24,Airport,18470,2191993.0,17617.0,8,0.0,0.0,0.0
2022-05-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-25,Domestic,8652548,49556482.0,8295714.0,30361,7705.0,0.0,73555243.0
2022-05-25,Airport,18558,2201582.0,17730.0,8,0.0,0.0,0.0
2022-05-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-26,Domestic,8687343,49718823.0,8336099.0,30410,6320.0,0.0,73723783.0
2022-05-26,Airport,18632,2210090.0,17838.0,8,0.0,0.0,0.0
2022-05-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-27,Domestic,8718807,49840044.0,8370373.0,30450,13133.0,0.0,73893712.0
2022-05-27,Airport,18710,2220997.0,17940.0,8,0.0,0.0,0.0
2022-05-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-28,Domestic,8747054,50000801.0,8412391.0,30489,19971.0,0.0,0.0
2022-05-28,Airport,18798,2231883.0,18023.0,8,0.0,0.0,0.0
2022-05-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-29,Domestic,8771871,50091146.0,8446784.0,30528,45959.0,77754.0,0.0
2022-05-29,Airport,18900,2242903.0,18080.0,8,0.0,0.0,0.0
2022-05-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-30,Domestic,8792569,50132745.0,8478000.0,30550,5219.0,0.0,74495741.0
2022-05-30,Airport,19030,2254152.0,18169.0,8,0.0,0.0,0.0
2022-05-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-05-31,Domestic,8811114,50249266.0,8512153.0,30574,5039.0,0.0,74853783.0
2022-05-31,Airport,19171,2265067.0,18232.0,8,0.0,0.0,0.0
2022-05-31,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-01,Domestic,8830977,50374021.0,8543645.0,30610,4531.0,0.0,75033687.0
2022-06-01,Airport,19290,2274510.0,18348.0,8,0.0,0.0,0.0
2022-06-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-02,Domestic,8853525,50525813.0,8581691.0,30645,3868.0,0.0,75179025.0
2022-06-02,Airport,19397,2282812.0,18465.0,8,0.0,0.0,0.0
2022-06-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-03,Domestic,8874058,50639556.0,8608197.0,30669,11029.0,0.0,75296527.0
2022-06-03,Airport,19402,2284040.0,18553.0,8,0.0,0.0,0.0
2022-06-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-04,Domestic,8893602,50871405.0,8641056.0,30704,19776.0,0.0,0.0
2022-06-04,Airport,19410,2285312.0,18627.0,8,0.0,0.0,0.0
2022-06-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-05,Domestic,8910215,50948543.0,8668208.0,30727,44243.0,76759.0,0.0
2022-06-05,Airport,19424,2286410.0,18705.0,8,0.0,0.0,0.0
2022-06-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-06,Domestic,8926335,50983808.0,8692481.0,30744,4472.0,0.0,75687924.0
2022-06-06,Airport,19434,2287595.0,18793.0,8,0.0,0.0,0.0
2022-06-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-07,Domestic,8937673,51079730.0,8716907.0,30765,4862.0,0.0,75925274.0
2022-06-07,Airport,19447,2288498.0,18895.0,8,0.0,0.0,0.0
2022-06-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-08,Domestic,8953179,51167079.0,8737808.0,30789,3977.0,0.0,76043472.0
2022-06-08,Airport,19460,2289279.0,19025.0,8,0.0,0.0,0.0
2022-06-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-09,Domestic,8971447,51337560.0,8762563.0,30810,3942.0,0.0,76151214.0
2022-06-09,Airport,19467,2290476.0,19166.0,8,0.0,0.0,0.0
2022-06-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-10,Domestic,8988629,51457299.0,8781007.0,30836,8508.0,0.0,76240714.0
2022-06-10,Airport,19486,2291739.0,19285.0,8,0.0,0.0,0.0
2022-06-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-11,Domestic,9004409,51579480.0,8805610.0,30858,15214.0,0.0,0.0
2022-06-11,Airport,19496,2292873.0,19389.0,8,0.0,0.0,0.0
2022-06-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-12,Domestic,9019081,51642423.0,8824953.0,30871,39780.0,74778.0,0.0
2022-06-12,Airport,19508,2293738.0,19394.0,8,0.0,0.0,0.0
2022-06-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-13,Domestic,9032197,51675368.0,8841363.0,30883,2822.0,0.0,76588608.0
2022-06-13,Airport,19520,2294730.0,19402.0,8,0.0,0.0,0.0
2022-06-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-14,Domestic,9042390,52619017.0,8859919.0,30902,2797.0,0.0,76784547.0
2022-06-14,Airport,19531,2295582.0,19416.0,8,0.0,0.0,0.0
2022-06-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-15,Domestic,9056407,52724132.0,8877101.0,30927,2635.0,0.0,76884849.0
2022-06-15,Airport,19544,2296212.0,19426.0,8,0.0,0.0,0.0
2022-06-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-16,Domestic,9072950,52867086.0,8895614.0,30955,2225.0,0.0,76971042.0
2022-06-16,Airport,19556,2297243.0,19439.0,8,0.0,0.0,0.0
2022-06-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-17,Domestic,9088730,52959177.0,8910385.0,30972,8172.0,0.0,77046989.0
2022-06-17,Airport,19578,2298298.0,19452.0,8,0.0,0.0,0.0
2022-06-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-18,Domestic,9103496,53077685.0,8929068.0,30995,13660.0,0.0,0.0
2022-06-18,Airport,19591,2299362.0,19459.0,8,0.0,0.0,0.0
2022-06-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-19,Domestic,9117228,53138642.0,8944757.0,31015,38385.0,72952.0,0.0
2022-06-19,Airport,19606,2300100.0,19478.0,8,0.0,0.0,0.0
2022-06-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-20,Domestic,9130095,53170272.0,8957861.0,31024,3161.0,0.0,77341135.0
2022-06-20,Airport,19623,2300929.0,19488.0,8,0.0,0.0,0.0
2022-06-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-21,Domestic,9140284,53283243.0,8973228.0,31037,3355.0,0.0,77483469.0
2022-06-21,Airport,19641,2301660.0,19500.0,8,0.0,0.0,0.0
2022-06-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-22,Domestic,9154273,53393323.0,8986874.0,31049,3051.0,0.0,77558656.0
2022-06-22,Airport,19650,2302304.0,19512.0,8,0.0,0.0,0.0
2022-06-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-23,Domestic,9171418,53531563.0,9002894.0,31069,2425.0,0.0,77632821.0
2022-06-23,Airport,19665,2303265.0,19523.0,8,0.0,0.0,0.0
2022-06-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-24,Domestic,9188188,53628386.0,9017801.0,31083,7764.0,0.0,77701881.0
2022-06-24,Airport,19677,2304057.0,19536.0,8,0.0,0.0,0.0
2022-06-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-25,Domestic,9204233,53767641.0,9032262.0,31099,11285.0,0.0,0.0
2022-06-25,Airport,19696,2305053.0,19548.0,8,0.0,0.0,0.0
2022-06-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-26,Domestic,9219887,53839038.0,9046272.0,31108,9305.0,45632.0,0.0
2022-06-26,Airport,19713,2305696.0,19570.0,8,0.0,0.0,0.0
2022-06-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-27,Domestic,9233634,53869817.0,9058475.0,31118,1477.0,0.0,77964857.0
2022-06-27,Airport,19737,2306553.0,19584.0,8,0.0,0.0,0.0
2022-06-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-28,Domestic,9245609,53973040.0,9073097.0,31131,2690.0,0.0,78116237.0
2022-06-28,Airport,19750,2307150.0,19599.0,8,0.0,0.0,0.0
2022-06-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-29,Domestic,9263301,54074748.0,9086828.0,31238,2669.0,0.0,78193954.0
2022-06-29,Airport,19767,2307619.0,19616.0,8,0.0,0.0,0.0
2022-06-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-06-30,Domestic,9286199,54221014.0,9103364.0,31258,2003.0,0.0,78255257.0
2022-06-30,Airport,19784,2308310.0,19633.0,8,0.0,0.0,0.0
2022-06-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-01,Domestic,9309694,54334100.0,9115706.0,31273,6287.0,0.0,78308494.0
2022-07-01,Airport,19811,2309037.0,19642.0,8,0.0,0.0,0.0
2022-07-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-02,Domestic,9332794,54454344.0,9131348.0,31289,9071.0,0.0,0.0
2022-07-02,Airport,19836,2309600.0,19657.0,8,0.0,0.0,0.0
2022-07-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-03,Domestic,9356103,54514247.0,9146236.0,31300,6868.0,43235.0,0.0
2022-07-03,Airport,19854,2310184.0,19669.0,8,0.0,0.0,0.0
2022-07-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-04,Domestic,9378227,54548391.0,9160117.0,31308,2481.0,0.0,78474745.0
2022-07-04,Airport,19884,2310971.0,19688.0,8,0.0,0.0,0.0
2022-07-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-05,Domestic,9398984,54688318.0,9175603.0,31324,2879.0,0.0,78542228.0
2022-07-05,Airport,19901,2311509.0,19705.0,8,0.0,0.0,0.0
2022-07-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-06,Domestic,9431868,54758919.0,9190411.0,31340,2461.0,0.0,78587726.0
2022-07-06,Airport,19923,2312058.0,19735.0,8,0.0,0.0,0.0
2022-07-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-07,Domestic,9476689,54906966.0,9208560.0,31355,2400.0,0.0,78626745.0
2022-07-07,Airport,19947,2312778.0,19748.0,8,0.0,0.0,0.0
2022-07-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-08,Domestic,9524459,55020269.0,9224775.0,31369,6303.0,0.0,78661757.0
2022-07-08,Airport,19963,2313406.0,19765.0,8,0.0,0.0,0.0
2022-07-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-09,Domestic,9573991,55185280.0,9246683.0,31395,10320.0,0.0,0.0
2022-07-09,Airport,19988,2314032.0,19782.0,8,0.0,0.0,0.0
2022-07-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-10,Domestic,9625704,55280858.0,9268673.0,31408,5836.0,42792.0,0.0
2022-07-10,Airport,20013,2314544.0,19809.0,8,0.0,0.0,0.0
2022-07-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-11,Domestic,9676600,55334594.0,9289035.0,31418,2230.0,0.0,78764245.0
2022-07-11,Airport,20035,2315110.0,19828.0,8,0.0,0.0,0.0
2022-07-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-12,Domestic,9722614,55481337.0,9313105.0,31437,2515.0,0.0,78796122.0
2022-07-12,Airport,20054,2315650.0,19846.0,8,0.0,0.0,0.0
2022-07-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-13,Domestic,9790789,55626304.0,9338819.0,31457,2494.0,0.0,78824536.0
2022-07-13,Airport,20070,2316102.0,19876.0,8,0.0,0.0,0.0
2022-07-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-14,Domestic,9883269,55851711.0,9369923.0,31486,2396.0,0.0,78845744.0
2022-07-14,Airport,20097,2316623.0,19893.0,8,0.0,0.0,0.0
2022-07-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-15,Domestic,9980588,56209625.0,9402979.0,31520,7209.0,0.0,78871295.0
2022-07-15,Airport,20117,2317179.0,19909.0,8,0.0,0.0,0.0
2022-07-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-16,Domestic,10079855,56520060.0,9440304.0,31551,12473.0,0.0,0.0
2022-07-16,Airport,20141,2317800.0,19933.0,8,0.0,0.0,0.0
2022-07-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-17,Domestic,10184672,56663034.0,9481770.0,31572,2118.0,0.0,0.0
2022-07-17,Airport,20156,2318428.0,19980.0,8,0.0,0.0,0.0
2022-07-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-18,Domestic,10288240,56740601.0,9527232.0,31586,3051.0,41216.0,0.0
2022-07-18,Airport,20190,2319112.0,20005.0,8,0.0,0.0,0.0
2022-07-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-19,Domestic,10367838,56800466.0,9573590.0,31602,3535.0,0.0,78911788.0
2022-07-19,Airport,20225,2319622.0,20021.0,8,0.0,0.0,0.0
2022-07-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-20,Domestic,10449180,57024534.0,9639896.0,31635,4393.0,0.0,78943841.0
2022-07-20,Airport,20245,2320084.0,20021.0,8,0.0,0.0,0.0
2022-07-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-21,Domestic,10584378,57434456.0,9712568.0,31689,2455.0,0.0,79005135.0
2022-07-21,Airport,20286,2320810.0,20040.0,8,0.0,0.0,0.0
2022-07-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-22,Domestic,10765167,57742892.0,9767001.0,31727,7712.0,0.0,79063503.0
2022-07-22,Airport,20323,2321541.0,20056.0,8,0.0,0.0,0.0
2022-07-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-23,Domestic,10961440,58061426.0,9844331.0,31791,10390.0,0.0,0.0
2022-07-23,Airport,20347,2322153.0,20090.0,8,0.0,0.0,0.0
2022-07-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-24,Domestic,11153511,58271364.0,9936976.0,31844,3365.0,39652.0,0.0
2022-07-24,Airport,20385,2322718.0,20118.0,8,0.0,0.0,0.0
2022-07-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-25,Domestic,11326147,58412317.0,10018253.0,31877,4576.0,0.0,79261474.0
2022-07-25,Airport,20422,2323378.0,20142.0,8,0.0,0.0,0.0
2022-07-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-26,Domestic,11480118,58679135.0,10114831.0,31932,5535.0,0.0,79346294.0
2022-07-26,Airport,20462,2323907.0,20148.0,8,0.0,0.0,0.0
2022-07-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-27,Domestic,11660303,58986903.0,10227539.0,32040,5789.0,0.0,79423083.0
2022-07-27,Airport,20503,2324443.0,20179.0,8,0.0,0.0,0.0
2022-07-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-28,Domestic,11867502,59366880.0,10359951.0,32162,5849.0,0.0,79489564.0
2022-07-28,Airport,20540,2325116.0,20214.0,8,0.0,0.0,0.0
2022-07-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-29,Domestic,12097529,59713113.0,10460137.0,32278,13073.0,0.0,79555322.0
2022-07-29,Airport,20568,2325638.0,20240.0,8,0.0,0.0,0.0
2022-07-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-30,Domestic,12319434,60090178.0,10568837.0,32408,19416.0,0.0,0.0
2022-07-30,Airport,20601,2326233.0,20278.0,8,0.0,0.0,0.0
2022-07-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-07-31,Domestic,12532363,60319288.0,10684346.0,32499,3072.0,38045.0,0.0
2022-07-31,Airport,20632,2326774.0,20302.0,8,0.0,0.0,0.0
2022-07-31,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-01,Domestic,12729133,60437035.0,10868164.0,32577,6986.0,0.0,79772257.0
2022-08-01,Airport,20674,2327352.0,20339.0,8,0.0,0.0,0.0
2022-08-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-02,Domestic,12896792,60727355.0,11029330.0,32686,7821.0,0.0,79870182.0
2022-08-02,Airport,20693,2327843.0,20369.0,8,0.0,0.0,0.0
2022-08-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-03,Domestic,13092575,61058288.0,11197190.0,32811,6617.0,0.0,79947833.0
2022-08-03,Airport,20711,2328352.0,20406.0,8,0.0,0.0,0.0
2022-08-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-04,Domestic,13324147,61487779.0,11377458.0,32968,5959.0,0.0,80020648.0
2022-08-04,Airport,20736,2328856.0,20446.0,8,0.0,0.0,0.0
2022-08-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-05,Domestic,13577514,61774545.0,11565877.0,33151,13428.0,0.0,80084683.0
2022-08-05,Airport,20761,2329337.0,20487.0,8,0.0,0.0,0.0
2022-08-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-06,Domestic,13814286,62132223.0,11769221.0,33340,19692.0,0.0,0.0
2022-08-06,Airport,20798,2329840.0,20532.0,8,0.0,0.0,0.0
2022-08-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-07,Domestic,14029138,62343152.0,11965644.0,33501,3784.0,38235.0,0.0
2022-08-07,Airport,20825,2330268.0,20546.0,8,0.0,0.0,0.0
2022-08-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-08,Domestic,14227669,62457851.0,12135547.0,33655,5904.0,0.0,80284806.0
2022-08-08,Airport,20857,2331005.0,20590.0,8,0.0,0.0,0.0
2022-08-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-09,Domestic,14400634,62739413.0,12328617.0,33817,6287.0,0.0,80379076.0
2022-08-09,Airport,20890,2331430.0,20606.0,8,0.0,0.0,0.0
2022-08-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-10,Domestic,14597345,63062694.0,12524718.0,34067,5351.0,0.0,80454140.0
2022-08-10,Airport,20911,2331880.0,20654.0,8,0.0,0.0,0.0
2022-08-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-11,Domestic,14840423,63572021.0,12779458.0,34315,785.0,0.0,0.0
2022-08-11,Airport,20937,2332396.0,20682.0,8,0.0,0.0,0.0
2022-08-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-12,Domestic,15065316,63767582.0,12938421.0,34529,5043.0,0.0,80549481.0
2022-08-12,Airport,20973,2332931.0,20725.0,8,0.0,0.0,0.0
2022-08-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-13,Domestic,15257647,64129801.0,13185178.0,34755,4814.0,0.0,0.0
2022-08-13,Airport,21006,2333469.0,20755.0,8,0.0,0.0,0.0
2022-08-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-14,Domestic,15424236,64285446.0,13373305.0,34993,-761.0,36850.0,0.0
2022-08-14,Airport,21028,2333926.0,20792.0,8,0.0,0.0,0.0
2022-08-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-15,Domestic,15594181,64403676.0,13540592.0,35148,1679.0,0.0,80682246.0
2022-08-15,Airport,21055,2334361.0,20802.0,8,0.0,0.0,0.0
2022-08-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-16,Domestic,15753926,64670142.0,13766978.0,35363,2789.0,0.0,80729650.0
2022-08-16,Airport,21091,2334849.0,20819.0,8,0.0,0.0,0.0
2022-08-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-17,Domestic,15932181,64969806.0,13990699.0,35647,3330.0,0.0,80778805.0
2022-08-17,Airport,21122,2335330.0,20851.0,8,0.0,0.0,0.0
2022-08-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-18,Domestic,16140637,65451452.0,14234901.0,35947,3422.0,0.0,80825985.0
2022-08-18,Airport,21149,2335911.0,20881.0,8,0.0,0.0,0.0
2022-08-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-19,Domestic,16401863,65704642.0,14422694.0,36226,7878.0,0.0,80870943.0
2022-08-19,Airport,21175,2336478.0,20905.0,8,0.0,0.0,0.0
2022-08-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-20,Domestic,16657648,66091482.0,14664321.0,36509,12516.0,0.0,0.0
2022-08-20,Airport,21200,2337077.0,20929.0,8,0.0,0.0,0.0
2022-08-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-21,Domestic,16900421,66258501.0,14854108.0,36772,48.0,36377.0,0.0
2022-08-21,Airport,21217,2338099.0,20950.0,8,0.0,0.0,0.0
2022-08-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-22,Domestic,17118253,66376989.0,15038776.0,37000,3522.0,0.0,81013693.0
2022-08-22,Airport,21260,2338611.0,20965.0,8,0.0,0.0,0.0
2022-08-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-23,Domestic,17303709,66690431.0,15234470.0,37269,4299.0,0.0,81082064.0
2022-08-23,Airport,21301,2339080.0,21020.0,8,0.0,0.0,0.0
2022-08-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-24,Domestic,17497897,66944651.0,15397927.0,37586,3712.0,0.0,81139860.0
2022-08-24,Airport,21336,2339602.0,21047.0,8,0.0,0.0,0.0
2022-08-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-25,Domestic,17735275,67330525.0,15651874.0,37879,3329.0,0.0,81191066.0
2022-08-25,Airport,21368,2340136.0,21083.0,8,0.0,0.0,0.0
2022-08-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-08-26,Domestic,17962376,67603239.0,15840766.0,38189,7517.0,0.0,81235468.0
2022-08-26,Airport,21406,2340848.0,21125.0,8,0.0,0.0,0.0
